H1	H2	H3	nABBA	nBABA	Dstat	jackEst	SE	Z	
SRR11905273_LamaGuanicoeCacsilensis	dSRR11905260_VicugnaVicugnaVicugna	SRR11905271_LamaGlama	6331	57122	-0.8004507	-0.8004507	0.006021235	-132.938	
SRR15966550_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	SRR11905271_LamaGlama	6143	56681	-0.8044378	-0.8044378	0.005951063	-135.1755	
SRR16008793_LamaGuanicoeCacsilensis	dSRR11905260_VicugnaVicugnaVicugna	SRR11905271_LamaGlama	6205	57488	-0.8051591	-0.8051591	0.005709771	-141.0143	
dSRR11905250_LamaGuanicoeGuanicoe	dSRR11905260_VicugnaVicugnaVicugna	SRR11905271_LamaGlama	664	4239	-0.7291454	-0.7291454	0.01151459	-63.32358	
dSRR11905246_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	SRR11905271_LamaGlama	499	4890	-0.8148079	-0.8148079	0.01025827	-79.42936	
SRR11097120_LamaGlama	dSRR11905273_LamaGuanicoeCacsilensis	SRR11905271_LamaGlama	12689	12915	-0.008826746	-0.008826746	0.0107376	-0.8220411	
SRR11905246_LamaGlama	dSRR11905273_LamaGuanicoeCacsilensis	SRR11905271_LamaGlama	12307	13848	-0.05891799	-0.05891799	0.01184305	-4.9749	
SRR11905247_LamaGlama	dSRR11905273_LamaGuanicoeCacsilensis	SRR11905271_LamaGlama	12672	13225	-0.02135382	-0.02135382	0.01108939	-1.925608	
SRR11905248_LamaGlama	dSRR11905273_LamaGuanicoeCacsilensis	SRR11905271_LamaGlama	12905	13084	-0.006887529	-0.006887529	0.01132717	-0.608054	
SRR11905249_LamaGuanicoeGuanicoe	dSRR11905273_LamaGuanicoeCacsilensis	SRR11905271_LamaGlama	18492	9861	0.3044122	0.3044122	0.007970732	38.19125	
SRR11905250_LamaGuanicoeGuanicoe	dSRR11905273_LamaGuanicoeCacsilensis	SRR11905271_LamaGlama	18400	9919	0.2994809	0.2994809	0.00748658	40.00236	
SRR11905251_LamaGuanicoeGuanicoe	dSRR11905273_LamaGuanicoeCacsilensis	SRR11905271_LamaGlama	18383	9792	0.3049157	0.3049157	0.007636923	39.92651	
SRR11905252_LamaGuanicoeGuanicoe	dSRR11905273_LamaGuanicoeCacsilensis	SRR11905271_LamaGlama	17126	9325	0.2949227	0.2949227	0.007801683	37.80244	
SRR11905261_LamaGuanicoeCacsilensis	dSRR11905273_LamaGuanicoeCacsilensis	SRR11905271_LamaGlama	17864	9855	0.2889354	0.2889354	0.007823097	36.93363	
SRR11905268_LamaGlama	dSRR11905273_LamaGuanicoeCacsilensis	SRR11905271_LamaGlama	12313	13653	-0.05160595	-0.05160595	0.01180242	-4.372488	
SRR11905269_LamaGlama	dSRR11905273_LamaGuanicoeCacsilensis	SRR11905271_LamaGlama	12277	14151	-0.07090964	-0.07090964	0.01260405	-5.625941	
SRR11905270_LamaGlama	dSRR11905273_LamaGuanicoeCacsilensis	SRR11905271_LamaGlama	11254	17483	-0.2167589	-0.2167589	0.01460073	-14.84576	
SRR11905272_LamaGuanicoeCacsilensis	dSRR11905273_LamaGuanicoeCacsilensis	SRR11905271_LamaGlama	17126	10037	0.26098	0.26098	0.007748869	33.67975	
SRR11905273_LamaGuanicoeCacsilensis	dSRR11905273_LamaGuanicoeCacsilensis	SRR11905271_LamaGlama	4132	4494	-0.04196615	-0.04196615	0.01115985	-3.760459	
SRR15966550_LamaGlama	dSRR11905273_LamaGuanicoeCacsilensis	SRR11905271_LamaGlama	12642	13040	-0.01549724	-0.01549724	0.01032783	-1.500532	
SRR16008793_LamaGuanicoeCacsilensis	dSRR11905273_LamaGuanicoeCacsilensis	SRR11905271_LamaGlama	10673	11741	-0.04764879	-0.04764879	0.008457324	-5.634027	
dSRR11905250_LamaGuanicoeGuanicoe	dSRR11905273_LamaGuanicoeCacsilensis	SRR11905271_LamaGlama	1666	877	0.3102635	0.3102635	0.02061766	15.04843	
dSRR11905246_LamaGlama	dSRR11905273_LamaGuanicoeCacsilensis	SRR11905271_LamaGlama	1077	1142	-0.02929247	-0.02929247	0.02423829	-1.208521	
dSRR11905260_VicugnaVicugnaVicugna	dSRR11905273_LamaGuanicoeCacsilensis	SRR11905271_LamaGlama	4901	499	0.8151852	0.8151852	0.00975253	83.58705	
SRR11097120_LamaGlama	C21	SRR11905271_LamaGlama	25464	36003	-0.1714579	-0.1714579	0.00993949	-17.25017	
SRR11905246_LamaGlama	C21	SRR11905271_LamaGlama	24949	38365	-0.2118963	-0.2118963	0.01092393	-19.39745	
SRR11905247_LamaGlama	C21	SRR11905271_LamaGlama	25858	37202	-0.1798922	-0.1798922	0.01080628	-16.64701	
SRR11905248_LamaGlama	C21	SRR11905271_LamaGlama	26290	36879	-0.1676297	-0.1676297	0.01076357	-15.5738	
SRR11905249_LamaGuanicoeGuanicoe	C21	SRR11905271_LamaGlama	33164	24107	0.1581429	0.1581429	0.006448107	24.52547	
SRR11905250_LamaGuanicoeGuanicoe	C21	SRR11905271_LamaGlama	33199	24191	0.1569611	0.1569611	0.006321492	24.82976	
SRR11905251_LamaGuanicoeGuanicoe	C21	SRR11905271_LamaGlama	32682	23878	0.1556577	0.1556577	0.00609231	25.54987	
SRR11905252_LamaGuanicoeGuanicoe	C21	SRR11905271_LamaGlama	31483	23284	0.1497069	0.1497069	0.005971226	25.07139	
SRR11905261_LamaGuanicoeCacsilensis	C21	SRR11905271_LamaGlama	31995	24407	0.1345342	0.1345342	0.005847368	23.00766	
SRR11905268_LamaGlama	C21	SRR11905271_LamaGlama	25242	37854	-0.1998859	-0.1998859	0.0114259	-17.49411	
SRR11905269_LamaGlama	C21	SRR11905271_LamaGlama	24566	38973	-0.2267426	-0.2267426	0.01099864	-20.61551	
SRR11905270_LamaGlama	C21	SRR11905271_LamaGlama	22212	46602	-0.3544337	-0.3544337	0.01257211	-28.19207	
SRR11905272_LamaGuanicoeCacsilensis	C21	SRR11905271_LamaGlama	31006	25190	0.1034949	0.1034949	0.006189575	16.72084	
SRR11905273_LamaGuanicoeCacsilensis	C21	SRR11905271_LamaGlama	22346	33551	-0.200458	-0.200458	0.006862014	-29.21271	
SRR15966550_LamaGlama	C21	SRR11905271_LamaGlama	25609	36531	-0.1757644	-0.1757644	0.0100031	-17.571	
SRR16008793_LamaGuanicoeCacsilensis	C21	SRR11905271_LamaGlama	21853	34592	-0.2256887	-0.2256887	0.006984759	-32.3116	
dSRR11905250_LamaGuanicoeGuanicoe	C21	SRR11905271_LamaGlama	2824	1967	0.1788771	0.1788771	0.0146742	12.1899	
dSRR11905246_LamaGlama	C21	SRR11905271_LamaGlama	2153	3172	-0.1913615	-0.1913615	0.01721453	-11.11628	
dSRR11905260_VicugnaVicugnaVicugna	C21	SRR11905271_LamaGlama	9641	1316	0.7597883	0.7597883	0.008496453	89.42417	
dSRR11905273_LamaGuanicoeCacsilensis	C21	SRR11905271_LamaGlama	1906	2732	-0.178094	-0.178094	0.01517195	-11.73837	
SRR11097120_LamaGlama	C72	SRR11905271_LamaGlama	2850	2797	0.009385514	0.009385514	0.01577022	0.5951416	
SRR11905246_LamaGlama	C72	SRR11905271_LamaGlama	2749	2999	-0.04349339	-0.04349339	0.01778774	-2.445133	
SRR11905247_LamaGlama	C72	SRR11905271_LamaGlama	2780	2700	0.01459854	0.01459854	0.01715346	0.8510553	
SRR11905248_LamaGlama	C72	SRR11905271_LamaGlama	2883	2836	0.00821822	0.00821822	0.01634974	0.5026515	
SRR11905249_LamaGuanicoeGuanicoe	C72	SRR11905271_LamaGlama	4163	2254	0.297491	0.297491	0.01400505	21.2417	
SRR11905250_LamaGuanicoeGuanicoe	C72	SRR11905271_LamaGlama	4149	2244	0.2979822	0.2979822	0.01351058	22.05547	
SRR11905251_LamaGuanicoeGuanicoe	C72	SRR11905271_LamaGlama	4159	2211	0.3058085	0.3058085	0.01412476	21.65053	
SRR11905252_LamaGuanicoeGuanicoe	C72	SRR11905271_LamaGlama	3971	2111	0.3058205	0.3058205	0.01460452	20.94012	
SRR11905261_LamaGuanicoeCacsilensis	C72	SRR11905271_LamaGlama	3988	2246	0.2794354	0.2794354	0.01403516	19.90966	
SRR11905268_LamaGlama	C72	SRR11905271_LamaGlama	2806	2952	-0.02535603	-0.02535603	0.01651102	-1.535703	
SRR11905269_LamaGlama	C72	SRR11905271_LamaGlama	2634	3072	-0.0767613	-0.0767613	0.01752798	-4.379359	
SRR11905270_LamaGlama	C72	SRR11905271_LamaGlama	2408	3729	-0.2152518	-0.2152518	0.01819748	-11.82866	
SRR11905272_LamaGuanicoeCacsilensis	C72	SRR11905271_LamaGlama	3912	2309	0.2576756	0.2576756	0.01347225	19.12639	
SRR11905273_LamaGuanicoeCacsilensis	C72	SRR11905271_LamaGlama	2578	2644	-0.01263884	-0.01263884	0.01611099	-0.7844853	
SRR15966550_LamaGlama	C72	SRR11905271_LamaGlama	2838	2837	0.0001762115	0.0001762115	0.01594783	0.01104924	
SRR16008793_LamaGuanicoeCacsilensis	C72	SRR11905271_LamaGlama	2507	2672	-0.03185943	-0.03185943	0.01617913	-1.969168	
dSRR11905250_LamaGuanicoeGuanicoe	C72	SRR11905271_LamaGlama	346	188	0.2958801	0.2958801	0.04228097	6.99795	
dSRR11905246_LamaGlama	C72	SRR11905271_LamaGlama	241	238	0.006263048	0.006263048	0.04674289	0.1339893	
dSRR11905260_VicugnaVicugnaVicugna	C72	SRR11905271_LamaGlama	1074	147	0.7592138	0.7592138	0.01891477	40.13868	
dSRR11905273_LamaGuanicoeCacsilensis	C72	SRR11905271_LamaGlama	206	198	0.01980198	0.01980198	0.05049969	0.3921208	
C21	C72	SRR11905271_LamaGlama	1144	755	0.2048447	0.2048447	0.0246534	8.308981	
SRR11097120_LamaGlama	SRR11905246_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	133780	144816	-0.03961292	-0.03961292	0.01011367	-3.916771	
SRR11097120_LamaGlama	SRR11905247_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	132857	146447	-0.04865666	-0.04865666	0.01083486	-4.490751	
SRR11905246_LamaGlama	SRR11905247_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	134988	137673	-0.009847393	-0.009847393	0.01092358	-0.90148	
SRR11097120_LamaGlama	SRR11905248_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	131404	149547	-0.0645771	-0.0645771	0.0103285	-6.252323	
SRR11905246_LamaGlama	SRR11905248_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	134427	141470	-0.02552764	-0.02552764	0.01107779	-2.304399	
SRR11905247_LamaGlama	SRR11905248_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	129219	133645	-0.0168376	-0.0168376	0.011152	-1.509828	
SRR11097120_LamaGlama	SRR11905249_LamaGuanicoeGuanicoe	SRR11905272_LamaGuanicoeCacsilensis	221206	152220	0.1847381	0.1847381	0.007589142	24.34242	
SRR11905246_LamaGlama	SRR11905249_LamaGuanicoeGuanicoe	SRR11905272_LamaGuanicoeCacsilensis	230497	150643	0.2095136	0.2095136	0.007753613	27.02141	
SRR11905247_LamaGlama	SRR11905249_LamaGuanicoeGuanicoe	SRR11905272_LamaGuanicoeCacsilensis	232578	150182	0.2152681	0.2152681	0.007683173	28.01812	
SRR11905248_LamaGlama	SRR11905249_LamaGuanicoeGuanicoe	SRR11905272_LamaGuanicoeCacsilensis	236208	149208	0.2257301	0.2257301	0.007902625	28.56394	
SRR11097120_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	SRR11905272_LamaGuanicoeCacsilensis	221382	153018	0.1825962	0.1825962	0.007184185	25.41641	
SRR11905246_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	SRR11905272_LamaGuanicoeCacsilensis	230467	151165	0.207797	0.207797	0.007386781	28.13093	
SRR11905247_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	SRR11905272_LamaGuanicoeCacsilensis	232438	150561	0.2137786	0.2137786	0.007429793	28.77316	
SRR11905248_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	SRR11905272_LamaGuanicoeCacsilensis	236772	150353	0.2232328	0.2232328	0.007575684	29.46702	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905250_LamaGuanicoeGuanicoe	SRR11905272_LamaGuanicoeCacsilensis	150469	151053	-0.00193684	-0.00193684	0.00527153	-0.3674152	
SRR11097120_LamaGlama	SRR11905251_LamaGuanicoeGuanicoe	SRR11905272_LamaGuanicoeCacsilensis	223545	151652	0.191614	0.191614	0.006945009	27.59017	
SRR11905246_LamaGlama	SRR11905251_LamaGuanicoeGuanicoe	SRR11905272_LamaGuanicoeCacsilensis	232621	149861	0.2163762	0.2163762	0.007218934	29.97343	
SRR11905247_LamaGlama	SRR11905251_LamaGuanicoeGuanicoe	SRR11905272_LamaGuanicoeCacsilensis	234313	148993	0.2225898	0.2225898	0.007169664	31.04605	
SRR11905248_LamaGlama	SRR11905251_LamaGuanicoeGuanicoe	SRR11905272_LamaGuanicoeCacsilensis	238271	148475	0.2321834	0.2321834	0.007438789	31.21253	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905251_LamaGuanicoeGuanicoe	SRR11905272_LamaGuanicoeCacsilensis	162688	159710	0.00923703	0.00923703	0.005346586	1.72765	
SRR11905250_LamaGuanicoeGuanicoe	SRR11905251_LamaGuanicoeGuanicoe	SRR11905272_LamaGuanicoeCacsilensis	162526	159052	0.01080298	0.01080298	0.004486192	2.408051	
SRR11097120_LamaGlama	SRR11905252_LamaGuanicoeGuanicoe	SRR11905272_LamaGuanicoeCacsilensis	214757	141824	0.2045342	0.2045342	0.006690895	30.56903	
SRR11905246_LamaGlama	SRR11905252_LamaGuanicoeGuanicoe	SRR11905272_LamaGuanicoeCacsilensis	222094	139214	0.2293888	0.2293888	0.00699925	32.77334	
SRR11905247_LamaGlama	SRR11905252_LamaGuanicoeGuanicoe	SRR11905272_LamaGuanicoeCacsilensis	224120	138801	0.2350897	0.2350897	0.006799296	34.5756	
SRR11905248_LamaGlama	SRR11905252_LamaGuanicoeGuanicoe	SRR11905272_LamaGuanicoeCacsilensis	227817	138655	0.2432983	0.2432983	0.006991669	34.79831	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905252_LamaGuanicoeGuanicoe	SRR11905272_LamaGuanicoeCacsilensis	164636	156194	0.026313	0.026313	0.00522071	5.040119	
SRR11905250_LamaGuanicoeGuanicoe	SRR11905252_LamaGuanicoeGuanicoe	SRR11905272_LamaGuanicoeCacsilensis	165046	155512	0.02974189	0.02974189	0.004916595	6.049286	
SRR11905251_LamaGuanicoeGuanicoe	SRR11905252_LamaGuanicoeGuanicoe	SRR11905272_LamaGuanicoeCacsilensis	162837	156870	0.01866396	0.01866396	0.004519415	4.12973	
SRR11097120_LamaGlama	SRR11905261_LamaGuanicoeCacsilensis	SRR11905272_LamaGuanicoeCacsilensis	229860	145990	0.2231475	0.2231475	0.006653249	33.53963	
SRR11905246_LamaGlama	SRR11905261_LamaGuanicoeCacsilensis	SRR11905272_LamaGuanicoeCacsilensis	237878	143219	0.2483856	0.2483856	0.007113898	34.91554	
SRR11905247_LamaGlama	SRR11905261_LamaGuanicoeCacsilensis	SRR11905272_LamaGuanicoeCacsilensis	239547	142245	0.254856	0.254856	0.006821092	37.36294	
SRR11905248_LamaGlama	SRR11905261_LamaGuanicoeCacsilensis	SRR11905272_LamaGuanicoeCacsilensis	244095	142344	0.2633042	0.2633042	0.007013299	37.54355	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905261_LamaGuanicoeCacsilensis	SRR11905272_LamaGuanicoeCacsilensis	178574	163822	0.04308462	0.04308462	0.005474785	7.869645	
SRR11905250_LamaGuanicoeGuanicoe	SRR11905261_LamaGuanicoeCacsilensis	SRR11905272_LamaGuanicoeCacsilensis	178808	163439	0.04490616	0.04490616	0.005070707	8.855997	
SRR11905251_LamaGuanicoeGuanicoe	SRR11905261_LamaGuanicoeCacsilensis	SRR11905272_LamaGuanicoeCacsilensis	175897	164002	0.03499569	0.03499569	0.004797553	7.294487	
SRR11905252_LamaGuanicoeGuanicoe	SRR11905261_LamaGuanicoeCacsilensis	SRR11905272_LamaGuanicoeCacsilensis	160096	155197	0.01553793	0.01553793	0.004665849	3.330139	
SRR11097120_LamaGlama	SRR11905268_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	134543	146507	-0.04256894	-0.04256894	0.01120432	-3.799332	
SRR11905246_LamaGlama	SRR11905268_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	125020	125926	-0.003610338	-0.003610338	0.01116893	-0.3232484	
SRR11905247_LamaGlama	SRR11905268_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	137159	135495	0.006102973	0.006102973	0.01185189	0.5149368	
SRR11905248_LamaGlama	SRR11905268_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	143067	136957	0.02181956	0.02181956	0.01218742	1.790335	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905268_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	150397	231154	-0.2116545	-0.2116545	0.007972512	-26.54804	
SRR11905250_LamaGuanicoeGuanicoe	SRR11905268_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	151281	231481	-0.2095297	-0.2095297	0.007609853	-27.534	
SRR11905251_LamaGuanicoeGuanicoe	SRR11905268_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	149845	233583	-0.218393	-0.218393	0.007390489	-29.55055	
SRR11905252_LamaGuanicoeGuanicoe	SRR11905268_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	139391	223614	-0.2320161	-0.2320161	0.007243551	-32.03071	
SRR11905261_LamaGuanicoeCacsilensis	SRR11905268_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	143095	238665	-0.2503405	-0.2503405	0.007049851	-35.51004	
SRR11097120_LamaGlama	SRR11905269_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	134525	144741	-0.03658161	-0.03658161	0.01009073	-3.625269	
SRR11905246_LamaGlama	SRR11905269_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	137340	136442	0.003279982	0.003279982	0.01015004	0.3231498	
SRR11905247_LamaGlama	SRR11905269_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	138689	135242	0.01258346	0.01258346	0.01124176	1.11935	
SRR11905248_LamaGlama	SRR11905269_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	141701	133792	0.02870853	0.02870853	0.01127365	2.546515	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905269_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	151512	230572	-0.2069179	-0.2069179	0.007671988	-26.97056	
SRR11905250_LamaGuanicoeGuanicoe	SRR11905269_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	152109	230535	-0.2049581	-0.2049581	0.007581227	-27.03495	
SRR11905251_LamaGuanicoeGuanicoe	SRR11905269_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	150228	232135	-0.2142127	-0.2142127	0.007223902	-29.65332	
SRR11905252_LamaGuanicoeGuanicoe	SRR11905269_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	139833	221822	-0.226705	-0.226705	0.006960183	-32.5717	
SRR11905261_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	143938	237721	-0.2457246	-0.2457246	0.007086364	-34.67569	
SRR11905268_LamaGlama	SRR11905269_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	136965	135255	0.006281684	0.006281684	0.01122081	0.5598246	
SRR11097120_LamaGlama	SRR11905270_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	134897	147995	-0.04630035	-0.04630035	0.01085237	-4.266382	
SRR11905246_LamaGlama	SRR11905270_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	131106	133255	-0.008129036	-0.008129036	0.01073969	-0.7569152	
SRR11905247_LamaGlama	SRR11905270_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	138594	138029	0.002042491	0.002042491	0.01157421	0.1764691	
SRR11905248_LamaGlama	SRR11905270_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	142493	137542	0.01767993	0.01767993	0.0114322	1.546503	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	150612	232582	-0.2139125	-0.2139125	0.008177602	-26.15835	
SRR11905250_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	151610	232895	-0.2114017	-0.2114017	0.00784025	-26.96364	
SRR11905251_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	149715	234586	-0.2208451	-0.2208451	0.00772642	-28.58311	
SRR11905252_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	139457	224103	-0.2328254	-0.2328254	0.007616596	-30.56817	
SRR11905261_LamaGuanicoeCacsilensis	SRR11905270_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	143868	240586	-0.2515724	-0.2515724	0.007428076	-33.86777	
SRR11905268_LamaGlama	SRR11905270_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	129322	130501	-0.004537705	-0.004537705	0.01099009	-0.4128907	
SRR11905269_LamaGlama	SRR11905270_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	134397	137357	-0.0108922	-0.0108922	0.01094144	-0.9955001	
SRR11097120_LamaGlama	SRR11905271_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	136929	144071	-0.02541637	-0.02541637	0.01006438	-2.525378	
SRR11905246_LamaGlama	SRR11905271_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	137023	133213	0.01409879	0.01409879	0.01026391	1.373627	
SRR11905247_LamaGlama	SRR11905271_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	140368	133969	0.02332533	0.02332533	0.01009937	2.309583	
SRR11905248_LamaGlama	SRR11905271_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	144191	133382	0.03894111	0.03894111	0.01077878	3.612757	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905271_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	151795	227892	-0.2004203	-0.2004203	0.007278785	-27.53486	
SRR11905250_LamaGuanicoeGuanicoe	SRR11905271_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	152692	228070	-0.1979662	-0.1979662	0.00708718	-27.933	
SRR11905251_LamaGuanicoeGuanicoe	SRR11905271_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	150736	229672	-0.2075035	-0.2075035	0.00689073	-30.11343	
SRR11905252_LamaGuanicoeGuanicoe	SRR11905271_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	140377	219892	-0.2207101	-0.2207101	0.006819473	-32.36468	
SRR11905261_LamaGuanicoeCacsilensis	SRR11905271_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	144832	235689	-0.23877	-0.23877	0.006650086	-35.9048	
SRR11905268_LamaGlama	SRR11905271_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	138698	133992	0.01725769	0.01725769	0.01103898	1.563341	
SRR11905269_LamaGlama	SRR11905271_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	135341	132333	0.01123755	0.01123755	0.009661637	1.16311	
SRR11905270_LamaGlama	SRR11905271_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	123333	117362	0.02480733	0.02480733	0.01067105	2.324732	
SRR11097120_LamaGlama	SRR11905273_LamaGuanicoeCacsilensis	SRR11905272_LamaGuanicoeCacsilensis	149711	125317	0.08869642	0.08869642	0.008057117	11.00846	
SRR11905246_LamaGlama	SRR11905273_LamaGuanicoeCacsilensis	SRR11905272_LamaGuanicoeCacsilensis	153145	117816	0.1303841	0.1303841	0.007956753	16.38659	
SRR11905247_LamaGlama	SRR11905273_LamaGuanicoeCacsilensis	SRR11905272_LamaGuanicoeCacsilensis	154139	116217	0.1402669	0.1402669	0.007906059	17.7417	
SRR11905248_LamaGlama	SRR11905273_LamaGuanicoeCacsilensis	SRR11905272_LamaGuanicoeCacsilensis	158276	115953	0.1543345	0.1543345	0.00831613	18.55846	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905273_LamaGuanicoeCacsilensis	SRR11905272_LamaGuanicoeCacsilensis	158575	203022	-0.1229186	-0.1229186	0.006434377	-19.10342	
SRR11905250_LamaGuanicoeGuanicoe	SRR11905273_LamaGuanicoeCacsilensis	SRR11905272_LamaGuanicoeCacsilensis	159734	203589	-0.1207053	-0.1207053	0.006176458	-19.5428	
SRR11905251_LamaGuanicoeGuanicoe	SRR11905273_LamaGuanicoeCacsilensis	SRR11905272_LamaGuanicoeCacsilensis	157170	204547	-0.1309781	-0.1309781	0.005777195	-22.67157	
SRR11905252_LamaGuanicoeGuanicoe	SRR11905273_LamaGuanicoeCacsilensis	SRR11905272_LamaGuanicoeCacsilensis	146693	196710	-0.145651	-0.145651	0.005614055	-25.944	
SRR11905261_LamaGuanicoeCacsilensis	SRR11905273_LamaGuanicoeCacsilensis	SRR11905272_LamaGuanicoeCacsilensis	150590	209925	-0.164584	-0.164584	0.005693852	-28.90556	
SRR11905268_LamaGlama	SRR11905273_LamaGuanicoeCacsilensis	SRR11905272_LamaGuanicoeCacsilensis	154198	117949	0.1331964	0.1331964	0.008551506	15.57578	
SRR11905269_LamaGlama	SRR11905273_LamaGuanicoeCacsilensis	SRR11905272_LamaGuanicoeCacsilensis	153019	118564	0.1268673	0.1268673	0.007951399	15.95534	
SRR11905270_LamaGlama	SRR11905273_LamaGuanicoeCacsilensis	SRR11905272_LamaGuanicoeCacsilensis	155750	118251	0.1368572	0.1368572	0.008659365	15.80453	
SRR11905271_LamaGlama	SRR11905273_LamaGuanicoeCacsilensis	SRR11905272_LamaGuanicoeCacsilensis	151508	119978	0.1161386	0.1161386	0.007641843	15.19772	
SRR11097120_LamaGlama	SRR15966550_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	130581	146088	-0.05604892	-0.05604892	0.009874982	-5.675851	
SRR11905246_LamaGlama	SRR15966550_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	133004	137490	-0.01658447	-0.01658447	0.009825841	-1.687842	
SRR11905247_LamaGlama	SRR15966550_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	133382	135250	-0.006953751	-0.006953751	0.01081255	-0.6431182	
SRR11905248_LamaGlama	SRR15966550_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	138050	135662	0.008724499	0.008724499	0.01100308	0.7929141	
SRR11905249_LamaGuanicoeGuanicoe	SRR15966550_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	149594	233861	-0.2197572	-0.2197572	0.007647785	-28.73475	
SRR11905250_LamaGuanicoeGuanicoe	SRR15966550_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	150552	234175	-0.2173567	-0.2173567	0.007279803	-29.8575	
SRR11905251_LamaGuanicoeGuanicoe	SRR15966550_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	148212	235343	-0.2271669	-0.2271669	0.007078649	-32.09185	
SRR11905252_LamaGuanicoeGuanicoe	SRR15966550_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	138092	225271	-0.2399226	-0.2399226	0.00698386	-34.35387	
SRR11905261_LamaGuanicoeCacsilensis	SRR15966550_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	141771	240806	-0.2588629	-0.2588629	0.006638143	-38.99628	
SRR11905268_LamaGlama	SRR15966550_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	133565	137107	-0.01308595	-0.01308595	0.0106585	-1.227748	
