H1	H2	H3	nABBA	nBABA	Dstat	jackEst	SE	Z	
SRR11097120_LamaGlama	SRR11905261_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	131990	232508	-0.2757711	-0.2757711	0.00789076	-34.94861	
SRR11905246_LamaGlama	SRR11905261_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	134343	239615	-0.2815075	-0.2815075	0.009133	-30.82312	
SRR11905247_LamaGlama	SRR11905261_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	135650	238709	-0.2752946	-0.2752946	0.00951318	-28.93823	
SRR11905248_LamaGlama	SRR11905261_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	139486	240024	-0.2649153	-0.2649153	0.009922371	-26.69879	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905261_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	142437	134562	0.02842971	0.02842971	0.005126307	5.545845	
SRR11905250_LamaGuanicoeGuanicoe	SRR11905261_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	142342	133696	0.03132177	0.03132177	0.004378036	7.154298	
SRR11905251_LamaGuanicoeGuanicoe	SRR11905261_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	140737	133501	0.02638584	0.02638584	0.00422543	6.244534	
SRR11905252_LamaGuanicoeGuanicoe	SRR11905261_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	129761	125647	0.01610756	0.01610756	0.004221093	3.815969	
SRR11097120_LamaGlama	SRR11905268_LamaGlama	SRR11905269_LamaGlama	173132	164629	0.02517461	0.02517461	0.01225449	2.054317	
SRR11905246_LamaGlama	SRR11905268_LamaGlama	SRR11905269_LamaGlama	154035	150451	0.01177066	0.01177066	0.01211046	0.9719414	
SRR11905247_LamaGlama	SRR11905268_LamaGlama	SRR11905269_LamaGlama	169123	163305	0.01750153	0.01750153	0.01251141	1.398846	
SRR11905248_LamaGlama	SRR11905268_LamaGlama	SRR11905269_LamaGlama	174892	166431	0.02478884	0.02478884	0.01241916	1.996016	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905268_LamaGlama	SRR11905269_LamaGlama	249615	132840	0.30533	0.30533	0.009930056	30.74807	
SRR11905250_LamaGuanicoeGuanicoe	SRR11905268_LamaGlama	SRR11905269_LamaGlama	250415	132779	0.3069881	0.3069881	0.01001781	30.64424	
SRR11905251_LamaGuanicoeGuanicoe	SRR11905268_LamaGlama	SRR11905269_LamaGlama	249504	133302	0.3035532	0.3035532	0.009997186	30.36387	
SRR11905252_LamaGuanicoeGuanicoe	SRR11905268_LamaGlama	SRR11905269_LamaGlama	232418	126923	0.2935791	0.2935791	0.009881366	29.71037	
SRR11905261_LamaGuanicoeCacsilensis	SRR11905268_LamaGlama	SRR11905269_LamaGlama	243392	134445	0.2883439	0.2883439	0.009999243	28.83657	
SRR11097120_LamaGlama	SRR11905270_LamaGlama	SRR11905269_LamaGlama	174598	164946	0.02842636	0.02842636	0.01207024	2.355078	
SRR11905246_LamaGlama	SRR11905270_LamaGlama	SRR11905269_LamaGlama	163830	158956	0.01509979	0.01509979	0.01191788	1.266986	
SRR11905247_LamaGlama	SRR11905270_LamaGlama	SRR11905269_LamaGlama	172670	165621	0.02083709	0.02083709	0.012806	1.627135	
SRR11905248_LamaGlama	SRR11905270_LamaGlama	SRR11905269_LamaGlama	176713	167045	0.02812444	0.02812444	0.01268191	2.217682	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	SRR11905269_LamaGlama	251544	133496	0.3065863	0.3065863	0.01062297	28.86069	
SRR11905250_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	SRR11905269_LamaGlama	252569	133628	0.3079801	0.3079801	0.01036966	29.70012	
SRR11905251_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	SRR11905269_LamaGlama	251536	134084	0.3045796	0.3045796	0.01037934	29.34479	
SRR11905252_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	SRR11905269_LamaGlama	233873	127431	0.2946051	0.2946051	0.01021174	28.84965	
SRR11905261_LamaGuanicoeCacsilensis	SRR11905270_LamaGlama	SRR11905269_LamaGlama	245674	135544	0.2888898	0.2888898	0.01028924	28.07688	
SRR11905268_LamaGlama	SRR11905270_LamaGlama	SRR11905269_LamaGlama	160677	159403	0.003980255	0.003980255	0.01274454	0.3123106	
SRR11097120_LamaGlama	SRR11905271_LamaGlama	SRR11905269_LamaGlama	177430	159891	0.05199498	0.05199498	0.01096596	4.74149	
SRR11905246_LamaGlama	SRR11905271_LamaGlama	SRR11905269_LamaGlama	171097	158323	0.03877724	0.03877724	0.0109359	3.545868	
SRR11905247_LamaGlama	SRR11905271_LamaGlama	SRR11905269_LamaGlama	175188	160417	0.04401305	0.04401305	0.01149413	3.829177	
SRR11905248_LamaGlama	SRR11905271_LamaGlama	SRR11905269_LamaGlama	179254	161667	0.05158673	0.05158673	0.01207111	4.273568	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905271_LamaGlama	SRR11905269_LamaGlama	254365	128422	0.3290159	0.3290159	0.009169394	35.88196	
SRR11905250_LamaGuanicoeGuanicoe	SRR11905271_LamaGlama	SRR11905269_LamaGlama	255367	128640	0.3300122	0.3300122	0.008953565	36.85819	
SRR11905251_LamaGuanicoeGuanicoe	SRR11905271_LamaGlama	SRR11905269_LamaGlama	254342	129088	0.3266672	0.3266672	0.008959727	36.4595	
SRR11905252_LamaGuanicoeGuanicoe	SRR11905271_LamaGlama	SRR11905269_LamaGlama	236413	122411	0.3177101	0.3177101	0.008991568	35.33422	
SRR11905261_LamaGuanicoeCacsilensis	SRR11905271_LamaGlama	SRR11905269_LamaGlama	248320	130284	0.3117664	0.3117664	0.009021612	34.55773	
SRR11905268_LamaGlama	SRR11905271_LamaGlama	SRR11905269_LamaGlama	172336	163222	0.02716073	0.02716073	0.01264173	2.148497	
SRR11905270_LamaGlama	SRR11905271_LamaGlama	SRR11905269_LamaGlama	152476	144635	0.02639081	0.02639081	0.01237337	2.132871	
SRR11097120_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	134674	226616	-0.2544825	-0.2544825	0.008264405	-30.7926	
SRR11905246_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	136565	233060	-0.2610619	-0.2610619	0.00937866	-27.83573	
SRR11905247_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	138232	232585	-0.2544463	-0.2544463	0.009559479	-26.61717	
SRR11905248_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	141714	233303	-0.2442263	-0.2442263	0.01007178	-24.24856	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905272_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	151076	134477	0.05812931	0.05812931	0.005764238	10.08447	
SRR11905250_LamaGuanicoeGuanicoe	SRR11905272_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	151797	134320	0.0610834	0.0610834	0.005074574	12.03715	
SRR11905251_LamaGuanicoeGuanicoe	SRR11905272_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	149470	133517	0.05637361	0.05637361	0.004721381	11.94007	
SRR11905252_LamaGuanicoeGuanicoe	SRR11905272_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	139048	126516	0.04719013	0.04719013	0.004784375	9.863385	
SRR11905261_LamaGuanicoeCacsilensis	SRR11905272_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	143734	135070	0.03107559	0.03107559	0.004824826	6.44077	
SRR11905268_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	136448	236643	-0.2685538	-0.2685538	0.0100729	-26.66102	
SRR11905270_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	137636	239078	-0.2692812	-0.2692812	0.01028487	-26.18226	
SRR11905271_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	132303	241570	-0.292257	-0.292257	0.00935039	-31.25613	
SRR11097120_LamaGlama	SRR11905273_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	159036	156681	0.007459212	0.007459212	0.008180056	0.9118778	
SRR11905246_LamaGlama	SRR11905273_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	156584	159068	-0.007869426	-0.007869426	0.009087684	-0.865944	
SRR11905247_LamaGlama	SRR11905273_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	157592	158063	-0.001492135	-0.001492135	0.0096255	-0.155019	
SRR11905248_LamaGlama	SRR11905273_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	161832	159495	0.007272965	0.007272965	0.009695671	0.750125	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905273_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	226093	115552	0.3235552	0.3235552	0.005303255	61.01067	
SRR11905250_LamaGuanicoeGuanicoe	SRR11905273_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	227115	115689	0.3250429	0.3250429	0.004967463	65.43438	
SRR11905251_LamaGuanicoeGuanicoe	SRR11905273_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	225943	115870	0.322027	0.322027	0.004775148	67.43811	
SRR11905252_LamaGuanicoeGuanicoe	SRR11905273_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	210129	110106	0.3123425	0.3123425	0.004747586	65.78975	
SRR11905261_LamaGuanicoeCacsilensis	SRR11905273_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	219508	116733	0.3056587	0.3056587	0.004733929	64.56766	
SRR11905268_LamaGlama	SRR11905273_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	156926	163141	-0.01941781	-0.01941781	0.01030097	-1.885047	
SRR11905270_LamaGlama	SRR11905273_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	158195	165534	-0.0226702	-0.0226702	0.01079566	-2.099936	
SRR11905271_LamaGlama	SRR11905273_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	152480	167777	-0.04776476	-0.04776476	0.009863987	-4.842339	
SRR11905272_LamaGuanicoeCacsilensis	SRR11905273_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	211643	117660	0.2853998	0.2853998	0.005151184	55.40469	
SRR11097120_LamaGlama	SRR15966550_LamaGlama	SRR11905269_LamaGlama	166161	162696	0.01053649	0.01053649	0.009922953	1.061831	
SRR11905246_LamaGlama	SRR15966550_LamaGlama	SRR11905269_LamaGlama	163871	165121	-0.003799484	-0.003799484	0.01038473	-0.3658722	
SRR11905247_LamaGlama	SRR15966550_LamaGlama	SRR11905269_LamaGlama	163927	163231	0.002127412	0.002127412	0.01034413	0.2056637	
SRR11905248_LamaGlama	SRR15966550_LamaGlama	SRR11905269_LamaGlama	168802	165269	0.0105756	0.0105756	0.01104195	0.9577653	
SRR11905249_LamaGuanicoeGuanicoe	SRR15966550_LamaGlama	SRR11905269_LamaGlama	246070	134530	0.2930636	0.2930636	0.009342785	31.36791	
SRR11905250_LamaGuanicoeGuanicoe	SRR15966550_LamaGlama	SRR11905269_LamaGlama	246906	134499	0.2947182	0.2947182	0.009040531	32.59966	
SRR11905251_LamaGuanicoeGuanicoe	SRR15966550_LamaGlama	SRR11905269_LamaGlama	245836	134908	0.2913454	0.2913454	0.00874548	33.31382	
SRR11905252_LamaGuanicoeGuanicoe	SRR15966550_LamaGlama	SRR11905269_LamaGlama	228482	127925	0.2821409	0.2821409	0.00885615	31.85819	
SRR11905261_LamaGuanicoeCacsilensis	SRR15966550_LamaGlama	SRR11905269_LamaGlama	239687	136024	0.2759115	0.2759115	0.00881518	31.29959	
SRR11905268_LamaGlama	SRR15966550_LamaGlama	SRR11905269_LamaGlama	163567	168724	-0.01551953	-0.01551953	0.01141134	-1.36001	
SRR11905270_LamaGlama	SRR15966550_LamaGlama	SRR11905269_LamaGlama	165758	171895	-0.01817546	-0.01817546	0.01193643	-1.522689	
SRR11905271_LamaGlama	SRR15966550_LamaGlama	SRR11905269_LamaGlama	160861	174878	-0.04174969	-0.04174969	0.01068073	-3.90888	
SRR11905272_LamaGuanicoeCacsilensis	SRR15966550_LamaGlama	SRR11905269_LamaGlama	232707	137789	0.2561917	0.2561917	0.009045578	28.32231	
SRR11905273_LamaGuanicoeCacsilensis	SRR15966550_LamaGlama	SRR11905269_LamaGlama	157231	155996	0.003942827	0.003942827	0.008406105	0.4690433	
SRR11097120_LamaGlama	SRR16008793_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	160896	150041	0.03491061	0.03491061	0.008712868	4.006787	
SRR11905246_LamaGlama	SRR16008793_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	159652	153746	0.01884505	0.01884505	0.009179068	2.053046	
SRR11905247_LamaGlama	SRR16008793_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	160144	152064	0.02588018	0.02588018	0.009531009	2.715366	
SRR11905248_LamaGlama	SRR16008793_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	163987	153116	0.03428224	0.03428224	0.009575822	3.580083	
SRR11905249_LamaGuanicoeGuanicoe	SRR16008793_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	235185	116313	0.3381868	0.3381868	0.005948862	56.849	
SRR11905250_LamaGuanicoeGuanicoe	SRR16008793_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	235828	116106	0.3401831	0.3401831	0.005560622	61.17717	
SRR11905251_LamaGuanicoeGuanicoe	SRR16008793_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	234617	116433	0.3366586	0.3366586	0.005454906	61.71667	
SRR11905252_LamaGuanicoeGuanicoe	SRR16008793_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	218271	110610	0.3273555	0.3273555	0.005508529	59.42702	
SRR11905261_LamaGuanicoeCacsilensis	SRR16008793_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	228203	117270	0.3211047	0.3211047	0.005452511	58.89116	
SRR11905268_LamaGlama	SRR16008793_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	160422	158198	0.006980102	0.006980102	0.01043579	0.6688616	
SRR11905270_LamaGlama	SRR16008793_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	160981	159762	0.003800551	0.003800551	0.01075587	0.3533468	
SRR11905271_LamaGlama	SRR16008793_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	155828	162541	-0.0210856	-0.0210856	0.009610379	-2.194044	
SRR11905272_LamaGuanicoeCacsilensis	SRR16008793_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	221254	118956	0.3006907	0.3006907	0.005696867	52.78177	
SRR11905273_LamaGuanicoeCacsilensis	SRR16008793_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	141600	133104	0.03092784	0.03092784	0.004959182	6.236479	
SRR15966550_LamaGlama	SRR16008793_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	158596	151251	0.02370525	0.02370525	0.008823373	2.686642	
SRR11097120_LamaGlama	C21	SRR11905269_LamaGlama	25234	36397	-0.1811264	-0.1811264	0.009506206	-19.05349	
SRR11905246_LamaGlama	C21	SRR11905269_LamaGlama	25283	37214	-0.1909052	-0.1909052	0.01042121	-18.3189	
SRR11905247_LamaGlama	C21	SRR11905269_LamaGlama	25590	37281	-0.1859522	-0.1859522	0.01058477	-17.56791	
SRR11905248_LamaGlama	C21	SRR11905269_LamaGlama	25949	37239	-0.1786732	-0.1786732	0.0107114	-16.68065	
SRR11905249_LamaGuanicoeGuanicoe	C21	SRR11905269_LamaGlama	33202	23984	0.1611933	0.1611933	0.006249143	25.79447	
SRR11905250_LamaGuanicoeGuanicoe	C21	SRR11905269_LamaGlama	33203	23961	0.1616752	0.1616752	0.00617949	26.16319	
SRR11905251_LamaGuanicoeGuanicoe	C21	SRR11905269_LamaGlama	32743	23954	0.155017	0.155017	0.005989397	25.88191	
SRR11905252_LamaGuanicoeGuanicoe	C21	SRR11905269_LamaGlama	31243	23303	0.1455652	0.1455652	0.005473523	26.59443	
SRR11905261_LamaGuanicoeCacsilensis	C21	SRR11905269_LamaGlama	32007	24400	0.1348591	0.1348591	0.005854254	23.03609	
SRR11905268_LamaGlama	C21	SRR11905269_LamaGlama	25319	38059	-0.2010161	-0.2010161	0.0115641	-17.38278	
SRR11905270_LamaGlama	C21	SRR11905269_LamaGlama	25433	38183	-0.2004213	-0.2004213	0.011275	-17.77572	
SRR11905271_LamaGlama	C21	SRR11905269_LamaGlama	24596	38832	-0.2244435	-0.2244435	0.01062462	-21.12485	
SRR11905272_LamaGuanicoeCacsilensis	C21	SRR11905269_LamaGlama	31008	24884	0.1095685	0.1095685	0.006286214	17.42996	
SRR11905273_LamaGuanicoeCacsilensis	C21	SRR11905269_LamaGlama	22128	33587	-0.2056717	-0.2056717	0.006484766	-31.71614	
SRR15966550_LamaGlama	C21	SRR11905269_LamaGlama	25473	37052	-0.1851899	-0.1851899	0.01002834	-18.46666	
SRR16008793_LamaGuanicoeCacsilensis	C21	SRR11905269_LamaGlama	21655	34820	-0.233112	-0.233112	0.006457507	-36.09938	
SRR11097120_LamaGlama	C72	SRR11905269_LamaGlama	2917	2813	0.01815009	0.01815009	0.01563084	1.161171	
SRR11905246_LamaGlama	C72	SRR11905269_LamaGlama	2849	2947	-0.01690821	-0.01690821	0.01665169	-1.015405	
SRR11905247_LamaGlama	C72	SRR11905269_LamaGlama	2818	2834	-0.002830856	-0.002830856	0.01743224	-0.162392	
SRR11905248_LamaGlama	C72	SRR11905269_LamaGlama	2879	2945	-0.01133242	-0.01133242	0.01668433	-0.6792254	
SRR11905249_LamaGuanicoeGuanicoe	C72	SRR11905269_LamaGlama	4325	2203	0.3250613	0.3250613	0.01342091	24.22051	
SRR11905250_LamaGuanicoeGuanicoe	C72	SRR11905269_LamaGlama	4283	2213	0.3186576	0.3186576	0.0128711	24.75761	
SRR11905251_LamaGuanicoeGuanicoe	C72	SRR11905269_LamaGlama	4235	2234	0.3093214	0.3093214	0.01299515	23.80283	
SRR11905252_LamaGuanicoeGuanicoe	C72	SRR11905269_LamaGlama	3971	2176	0.2920124	0.2920124	0.01358884	21.48914	
SRR11905261_LamaGuanicoeCacsilensis	C72	SRR11905269_LamaGlama	4207	2251	0.3028801	0.3028801	0.0127225	23.80666	
SRR11905268_LamaGlama	C72	SRR11905269_LamaGlama	2831	2984	-0.02631126	-0.02631126	0.01725944	-1.524457	
SRR11905270_LamaGlama	C72	SRR11905269_LamaGlama	2793	3023	-0.03954608	-0.03954608	0.01792824	-2.205798	
SRR11905271_LamaGlama	C72	SRR11905269_LamaGlama	2778	3032	-0.04371773	-0.04371773	0.01643877	-2.659428	
SRR11905272_LamaGuanicoeCacsilensis	C72	SRR11905269_LamaGlama	4039	2275	0.2793792	0.2793792	0.01338484	20.8728	
SRR11905273_LamaGuanicoeCacsilensis	C72	SRR11905269_LamaGlama	2640	2640	0	-1.978669e-18	0.01445639	0	
SRR15966550_LamaGlama	C72	SRR11905269_LamaGlama	2903	2808	0.01663456	0.01663456	0.01532074	1.085755	
SRR16008793_LamaGuanicoeCacsilensis	C72	SRR11905269_LamaGlama	2548	2696	-0.02822273	-0.02822273	0.01527639	-1.847473	
C21	C72	SRR11905269_LamaGlama	1128	736	0.2103004	0.2103004	0.02391108	8.795105	
SRR11097120_LamaGlama	SRR11905246_LamaGlama	SRR11905270_LamaGlama	184307	155460	0.0849023	0.0849023	0.01190568	7.131243	
SRR11097120_LamaGlama	SRR11905247_LamaGlama	SRR11905270_LamaGlama	168626	164249	0.01314908	0.01314908	0.01081537	1.215777	
SRR11905246_LamaGlama	SRR11905247_LamaGlama	SRR11905270_LamaGlama	157276	181698	-0.07204682	-0.07204682	0.01291316	-5.579335	
SRR11097120_LamaGlama	SRR11905248_LamaGlama	SRR11905270_LamaGlama	166380	168460	-0.006211922	-0.006211922	0.0103791	-0.5985031	
SRR11905246_LamaGlama	SRR11905248_LamaGlama	SRR11905270_LamaGlama	155560	186391	-0.09016204	-0.09016204	0.01229592	-7.332682	
SRR11905247_LamaGlama	SRR11905248_LamaGlama	SRR11905270_LamaGlama	155880	162221	-0.01993392	-0.01993392	0.01067604	-1.867164	
SRR11097120_LamaGlama	SRR11905249_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	130750	236135	-0.2872426	-0.2872426	0.007939476	-36.17904	
SRR11905246_LamaGlama	SRR11905249_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	128010	262093	-0.3437118	-0.3437118	0.01003	-34.26838	
SRR11905247_LamaGlama	SRR11905249_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	135400	245014	-0.288144	-0.288144	0.009157484	-31.46541	
SRR11905248_LamaGlama	SRR11905249_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	139421	242693	-0.2702649	-0.2702649	0.009152949	-29.52763	
SRR11097120_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	130348	237113	-0.2905478	-0.2905478	0.007983409	-36.39396	
SRR11905246_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	127754	263135	-0.3463413	-0.3463413	0.01006457	-34.41192	
SRR11905247_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	135037	246024	-0.2912578	-0.2912578	0.00922695	-31.56599	
SRR11905248_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	139479	244122	-0.2727913	-0.2727913	0.009102818	-29.96778	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905250_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	122437	123855	-0.005757394	-0.005757394	0.004803164	-1.198667	
SRR11097120_LamaGlama	SRR11905251_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	130222	236617	-0.2900319	-0.2900319	0.007966048	-36.4085	
SRR11905246_LamaGlama	SRR11905251_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	127456	262575	-0.3464314	-0.3464314	0.009987692	-34.68583	
SRR11905247_LamaGlama	SRR11905251_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	135004	245727	-0.2908169	-0.2908169	0.009213395	-31.56457	
SRR11905248_LamaGlama	SRR11905251_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	138969	243433	-0.2731785	-0.2731785	0.009198995	-29.69656	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905251_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	130807	131892	-0.004130202	-0.004130202	0.004635601	-0.8909745	
SRR11905250_LamaGuanicoeGuanicoe	SRR11905251_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	131760	131477	0.001075077	0.001075077	0.004135415	0.2599683	
SRR11097120_LamaGlama	SRR11905252_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	124191	221881	-0.2822823	-0.2822823	0.00780775	-36.15412	
SRR11905246_LamaGlama	SRR11905252_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	120111	244767	-0.3416375	-0.3416375	0.009883818	-34.56533	
SRR11905247_LamaGlama	SRR11905252_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	127464	228778	-0.2843966	-0.2843966	0.009177543	-30.98831	
SRR11905248_LamaGlama	SRR11905252_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	131226	227139	-0.2676405	-0.2676405	0.008931306	-29.96656	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905252_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	130753	130011	0.002845485	0.002845485	0.004745429	0.5996264	
SRR11905250_LamaGuanicoeGuanicoe	SRR11905252_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	131214	129392	0.006991397	0.006991397	0.004212931	1.659509	
SRR11905251_LamaGuanicoeGuanicoe	SRR11905252_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	130326	128769	0.006009379	0.006009379	0.004131372	1.454572	
SRR11097120_LamaGlama	SRR11905261_LamaGuanicoeCacsilensis	SRR11905270_LamaGlama	132639	231838	-0.2721681	-0.2721681	0.007763085	-35.05927	
SRR11905246_LamaGlama	SRR11905261_LamaGuanicoeCacsilensis	SRR11905270_LamaGlama	128774	256728	-0.3319153	-0.3319153	0.01011939	-32.79992	
SRR11905247_LamaGlama	SRR11905261_LamaGuanicoeCacsilensis	SRR11905270_LamaGlama	136235	239576	-0.2749813	-0.2749813	0.00924594	-29.74076	
SRR11905248_LamaGlama	SRR11905261_LamaGuanicoeCacsilensis	SRR11905270_LamaGlama	140401	237606	-0.2571513	-0.2571513	0.00926459	-27.75636	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905261_LamaGuanicoeCacsilensis	SRR11905270_LamaGlama	141945	135818	0.02205837	0.02205837	0.004828167	4.568685	
SRR11905250_LamaGuanicoeGuanicoe	SRR11905261_LamaGuanicoeCacsilensis	SRR11905270_LamaGlama	141957	134545	0.02680632	0.02680632	0.004378987	6.121579	
SRR11905251_LamaGuanicoeGuanicoe	SRR11905261_LamaGuanicoeCacsilensis	SRR11905270_LamaGlama	140724	133507	0.02631723	0.02631723	0.004342927	6.059791	
SRR11905252_LamaGuanicoeGuanicoe	SRR11905261_LamaGuanicoeCacsilensis	SRR11905270_LamaGlama	130242	125283	0.0194071	0.0194071	0.004276388	4.538199	
SRR11097120_LamaGlama	SRR11905268_LamaGlama	SRR11905270_LamaGlama	192314	154922	0.1076847	0.1076847	0.01343685	8.014132	
SRR11905246_LamaGlama	SRR11905268_LamaGlama	SRR11905270_LamaGlama	164565	156030	0.02662237	0.02662237	0.01489827	1.786944	
SRR11905247_LamaGlama	SRR11905268_LamaGlama	SRR11905270_LamaGlama	187870	154917	0.09613258	0.09613258	0.01374648	6.993251	
SRR11905248_LamaGlama	SRR11905268_LamaGlama	SRR11905270_LamaGlama	195034	155726	0.1120652	0.1120652	0.01340761	8.358329	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905268_LamaGlama	SRR11905270_LamaGlama	269175	126650	0.3600707	0.3600707	0.01076381	33.45199	
SRR11905250_LamaGuanicoeGuanicoe	SRR11905268_LamaGlama	SRR11905270_LamaGlama	270280	126290	0.3630885	0.3630885	0.01074065	33.80508	
SRR11905251_LamaGuanicoeGuanicoe	SRR11905268_LamaGlama	SRR11905270_LamaGlama	270041	126305	0.3626528	0.3626528	0.01088913	33.30411	
SRR11905252_LamaGuanicoeGuanicoe	SRR11905268_LamaGlama	SRR11905270_LamaGlama	251764	119313	0.3569367	0.3569367	0.01079229	33.07331	
SRR11905261_LamaGuanicoeCacsilensis	SRR11905268_LamaGlama	SRR11905270_LamaGlama	263858	127267	0.349226	0.349226	0.01075129	32.48222	
SRR11097120_LamaGlama	SRR11905269_LamaGlama	SRR11905270_LamaGlama	174598	160747	0.04130373	0.04130373	0.01123085	3.677703	
SRR11905246_LamaGlama	SRR11905269_LamaGlama	SRR11905270_LamaGlama	163830	178752	-0.04355745	-0.04355745	0.01284161	-3.3919	
SRR11905247_LamaGlama	SRR11905269_LamaGlama	SRR11905270_LamaGlama	172670	163210	0.02816482	0.02816482	0.01239474	2.27232	
SRR11905248_LamaGlama	SRR11905269_LamaGlama	SRR11905270_LamaGlama	176713	160894	0.04685626	0.04685626	0.01171733	3.998886	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905269_LamaGlama	SRR11905270_LamaGlama	251544	132446	0.3101591	0.3101591	0.009534056	32.53171	
SRR11905250_LamaGuanicoeGuanicoe	SRR11905269_LamaGlama	SRR11905270_LamaGlama	252569	132084	0.3132304	0.3132304	0.009525679	32.88273	
SRR11905251_LamaGuanicoeGuanicoe	SRR11905269_LamaGlama	SRR11905270_LamaGlama	251536	131245	0.3142554	0.3142554	0.009481497	33.14407	
