H1	H2	H3	nABBA	nBABA	Dstat	jackEst	SE	Z	
SRR11905255_VicugnaPacos	SRR13340605_VicugnaPacos	SRR13340601_VicugnaPacos	237391	252164	-0.03017638	-0.03017638	0.01076872	-2.802225	
SRR11905256_VicugnaPacos	SRR13340605_VicugnaPacos	SRR13340601_VicugnaPacos	237867	250290	-0.02544878	-0.02544878	0.01077726	-2.36134	
SRR11905257_VicugnaPacos	SRR13340605_VicugnaPacos	SRR13340601_VicugnaPacos	241736	245921	-0.008581852	-0.008581852	0.01100462	-0.7798408	
SRR11905258_VicugnaPacos	SRR13340605_VicugnaPacos	SRR13340601_VicugnaPacos	247349	248465	-0.002250844	-0.002250844	0.01243006	-0.1810807	
SRR11905259_VicugnaPacos	SRR13340605_VicugnaPacos	SRR13340601_VicugnaPacos	240920	254529	-0.02746801	-0.02746801	0.01149162	-2.390265	
SRR11905260_VicugnaVicugnaVicugna	SRR13340605_VicugnaPacos	SRR13340601_VicugnaPacos	350975	170373	0.3464135	0.3464135	0.01019126	33.99123	
SRR11905262_VicugnaVicugnaVicugna	SRR13340605_VicugnaPacos	SRR13340601_VicugnaPacos	346119	173665	0.3317801	0.3317801	0.01040429	31.88877	
SRR11905263_VicugnaVicugnaVicugna	SRR13340605_VicugnaPacos	SRR13340601_VicugnaPacos	317956	189083	0.2541678	0.2541678	0.01154105	22.02295	
SRR11905264_VicugnaVicugnaVicugna	SRR13340605_VicugnaPacos	SRR13340601_VicugnaPacos	333792	183239	0.2911876	0.2911876	0.01076	27.06205	
SRR11905265_VicugnaVicugnaMensalis	SRR13340605_VicugnaPacos	SRR13340601_VicugnaPacos	271034	226369	0.0897964	0.0897964	0.0134878	6.657603	
SRR11905266_VicugnaVicugnaMensalis	SRR13340605_VicugnaPacos	SRR13340601_VicugnaPacos	267966	230378	0.07542581	0.07542581	0.013684	5.51197	
SRR11905267_VicugnaVicugnaMensalis	SRR13340605_VicugnaPacos	SRR13340601_VicugnaPacos	263120	233770	0.0590674	0.0590674	0.01406626	4.199227	
SRR13340600_VicugnaPacos	SRR13340605_VicugnaPacos	SRR13340601_VicugnaPacos	245862	249787	-0.00791891	-0.00791891	0.01191436	-0.6646526	
SRR13340602_VicugnaPacos	SRR13340605_VicugnaPacos	SRR13340601_VicugnaPacos	237372	252305	-0.03049561	-0.03049561	0.0104756	-2.911108	
SRR13340603_VicugnaPacos	SRR13340605_VicugnaPacos	SRR13340601_VicugnaPacos	240692	249340	-0.01764783	-0.01764783	0.01159564	-1.521936	
SRR13340604_VicugnaPacos	SRR13340605_VicugnaPacos	SRR13340601_VicugnaPacos	240081	250168	-0.02057526	-0.02057526	0.01146647	-1.794384	
SRR11905253_VicugnaPacos	SRR15927273_VicugnaPacos	SRR13340601_VicugnaPacos	241358	248183	-0.01394163	-0.01394163	0.01151097	-1.211161	
SRR11905254_VicugnaPacos	SRR15927273_VicugnaPacos	SRR13340601_VicugnaPacos	246415	250741	-0.008701494	-0.008701494	0.01165481	-0.7466012	
SRR11905255_VicugnaPacos	SRR15927273_VicugnaPacos	SRR13340601_VicugnaPacos	239350	250502	-0.02276606	-0.02276606	0.01148498	-1.982246	
SRR11905256_VicugnaPacos	SRR15927273_VicugnaPacos	SRR13340601_VicugnaPacos	240687	249438	-0.01785463	-0.01785463	0.01158357	-1.541376	
SRR11905257_VicugnaPacos	SRR15927273_VicugnaPacos	SRR13340601_VicugnaPacos	244248	244776	-0.001079702	-0.001079702	0.01166979	-0.09252109	
SRR11905258_VicugnaPacos	SRR15927273_VicugnaPacos	SRR13340601_VicugnaPacos	249423	246773	0.005340632	0.005340632	0.01315261	0.4060511	
SRR11905259_VicugnaPacos	SRR15927273_VicugnaPacos	SRR13340601_VicugnaPacos	243062	253000	-0.02003379	-0.02003379	0.01229544	-1.629367	
SRR11905260_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	SRR13340601_VicugnaPacos	352115	168683	0.3522133	0.3522133	0.01059176	33.25352	
SRR11905262_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	SRR13340601_VicugnaPacos	347378	171993	0.3376873	0.3376873	0.01062267	31.78929	
SRR11905263_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	SRR13340601_VicugnaPacos	320515	188243	0.25999	0.25999	0.01187493	21.89402	
SRR11905264_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	SRR13340601_VicugnaPacos	335230	181483	0.2975482	0.2975482	0.0110646	26.89191	
SRR11905265_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	SRR13340601_VicugnaPacos	272916	224777	0.09672429	0.09672429	0.0139031	6.957031	
SRR11905266_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	SRR13340601_VicugnaPacos	269635	228711	0.08211965	0.08211965	0.01414382	5.806045	
SRR11905267_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	SRR13340601_VicugnaPacos	264178	231395	0.06615171	0.06615171	0.01434617	4.611106	
SRR13340600_VicugnaPacos	SRR15927273_VicugnaPacos	SRR13340601_VicugnaPacos	244133	244392	-0.0005301673	-0.0005301673	0.0117752	-0.04502407	
SRR13340602_VicugnaPacos	SRR15927273_VicugnaPacos	SRR13340601_VicugnaPacos	240028	251111	-0.02256591	-0.02256591	0.01171815	-1.925722	
SRR13340603_VicugnaPacos	SRR15927273_VicugnaPacos	SRR13340601_VicugnaPacos	239546	244738	-0.01072098	-0.01072098	0.01186762	-0.9033806	
SRR13340604_VicugnaPacos	SRR15927273_VicugnaPacos	SRR13340601_VicugnaPacos	246408	252798	-0.01280033	-0.01280033	0.01238619	-1.033435	
SRR13340605_VicugnaPacos	SRR15927273_VicugnaPacos	SRR13340601_VicugnaPacos	247323	243661	0.007458492	0.007458492	0.01135823	0.6566597	
SRR11905253_VicugnaPacos	SRR16060509_VicugnaVicugnaMensalis	SRR13340601_VicugnaPacos	226189	253928	-0.0577755	-0.0577755	0.01323008	-4.36698	
SRR11905254_VicugnaPacos	SRR16060509_VicugnaVicugnaMensalis	SRR13340601_VicugnaPacos	226400	251607	-0.05273354	-0.05273354	0.01321609	-3.990102	
SRR11905255_VicugnaPacos	SRR16060509_VicugnaVicugnaMensalis	SRR13340601_VicugnaPacos	220521	252608	-0.06781871	-0.06781871	0.01319862	-5.138318	
SRR11905256_VicugnaPacos	SRR16060509_VicugnaVicugnaMensalis	SRR13340601_VicugnaPacos	225210	254857	-0.06175596	-0.06175596	0.01322281	-4.670411	
SRR11905257_VicugnaPacos	SRR16060509_VicugnaVicugnaMensalis	SRR13340601_VicugnaPacos	232103	253464	-0.04399187	-0.04399187	0.01317788	-3.338312	
SRR11905258_VicugnaPacos	SRR16060509_VicugnaVicugnaMensalis	SRR13340601_VicugnaPacos	231202	249361	-0.03778693	-0.03778693	0.01442989	-2.618656	
SRR11905259_VicugnaPacos	SRR16060509_VicugnaVicugnaMensalis	SRR13340601_VicugnaPacos	225194	256019	-0.06405687	-0.06405687	0.01311376	-4.884707	
SRR11905260_VicugnaVicugnaVicugna	SRR16060509_VicugnaVicugnaMensalis	SRR13340601_VicugnaPacos	271686	109458	0.4256344	0.4256344	0.007212214	59.01578	
SRR11905262_VicugnaVicugnaVicugna	SRR16060509_VicugnaVicugnaMensalis	SRR13340601_VicugnaPacos	265513	111384	0.408942	0.408942	0.007334376	55.75689	
SRR11905263_VicugnaVicugnaVicugna	SRR16060509_VicugnaVicugnaMensalis	SRR13340601_VicugnaPacos	227914	116359	0.3240306	0.3240306	0.007180526	45.12631	
SRR11905264_VicugnaVicugnaVicugna	SRR16060509_VicugnaVicugnaMensalis	SRR13340601_VicugnaPacos	246903	114382	0.3668046	0.3668046	0.006957743	52.71891	
SRR11905265_VicugnaVicugnaMensalis	SRR16060509_VicugnaVicugnaMensalis	SRR13340601_VicugnaPacos	157728	130668	0.09382932	0.09382932	0.007247537	12.94637	
SRR11905266_VicugnaVicugnaMensalis	SRR16060509_VicugnaVicugnaMensalis	SRR13340601_VicugnaPacos	150629	130759	0.07061424	0.07061424	0.00650948	10.84791	
SRR11905267_VicugnaVicugnaMensalis	SRR16060509_VicugnaVicugnaMensalis	SRR13340601_VicugnaPacos	143202	131381	0.04305074	0.04305074	0.00720588	5.97439	
SRR13340600_VicugnaPacos	SRR16060509_VicugnaVicugnaMensalis	SRR13340601_VicugnaPacos	233761	255047	-0.04354675	-0.04354675	0.01398901	-3.112925	
SRR13340602_VicugnaPacos	SRR16060509_VicugnaVicugnaMensalis	SRR13340601_VicugnaPacos	224161	256212	-0.06672107	-0.06672107	0.01294117	-5.15572	
SRR13340603_VicugnaPacos	SRR16060509_VicugnaVicugnaMensalis	SRR13340601_VicugnaPacos	228673	254726	-0.05389544	-0.05389544	0.01422754	-3.788106	
SRR13340604_VicugnaPacos	SRR16060509_VicugnaVicugnaMensalis	SRR13340601_VicugnaPacos	228091	255569	-0.05681264	-0.05681264	0.01393173	-4.07793	
SRR13340605_VicugnaPacos	SRR16060509_VicugnaVicugnaMensalis	SRR13340601_VicugnaPacos	238701	256066	-0.03509733	-0.03509733	0.01425896	-2.461422	
SRR15927273_VicugnaPacos	SRR16060509_VicugnaVicugnaMensalis	SRR13340601_VicugnaPacos	237084	257988	-0.04222416	-0.04222416	0.01437737	-2.936849	
SRR11905253_VicugnaPacos	SRR16077698_VicugnaPacos	SRR13340601_VicugnaPacos	241939	247574	-0.01151144	-0.01151144	0.01111685	-1.035495	
SRR11905254_VicugnaPacos	SRR16077698_VicugnaPacos	SRR13340601_VicugnaPacos	245590	248707	-0.006305925	-0.006305925	0.01141749	-0.5523039	
SRR11905255_VicugnaPacos	SRR16077698_VicugnaPacos	SRR13340601_VicugnaPacos	241473	251332	-0.02000588	-0.02000588	0.01151748	-1.737002	
SRR11905256_VicugnaPacos	SRR16077698_VicugnaPacos	SRR13340601_VicugnaPacos	242377	249896	-0.01527405	-0.01527405	0.0111981	-1.363986	
SRR11905257_VicugnaPacos	SRR16077698_VicugnaPacos	SRR13340601_VicugnaPacos	248225	247537	0.001387763	0.001387763	0.01143044	0.1214094	
SRR11905258_VicugnaPacos	SRR16077698_VicugnaPacos	SRR13340601_VicugnaPacos	250908	247001	0.007846815	0.007846815	0.01263536	0.6210206	
SRR11905259_VicugnaPacos	SRR16077698_VicugnaPacos	SRR13340601_VicugnaPacos	242347	251087	-0.0177126	-0.0177126	0.01143695	-1.548717	
SRR11905260_VicugnaVicugnaVicugna	SRR16077698_VicugnaPacos	SRR13340601_VicugnaPacos	354484	170025	0.3516794	0.3516794	0.01055285	33.32552	
SRR11905262_VicugnaVicugnaVicugna	SRR16077698_VicugnaPacos	SRR13340601_VicugnaPacos	349732	173334	0.3372385	0.3372385	0.01054218	31.98944	
SRR11905263_VicugnaVicugnaVicugna	SRR16077698_VicugnaPacos	SRR13340601_VicugnaPacos	322270	188743	0.2612986	0.2612986	0.0113259	23.0709	
SRR11905264_VicugnaVicugnaVicugna	SRR16077698_VicugnaPacos	SRR13340601_VicugnaPacos	337267	182445	0.2978996	0.2978996	0.01077343	27.65133	
SRR11905265_VicugnaVicugnaMensalis	SRR16077698_VicugnaPacos	SRR13340601_VicugnaPacos	276262	226928	0.09804249	0.09804249	0.0132766	7.384608	
SRR11905266_VicugnaVicugnaMensalis	SRR16077698_VicugnaPacos	SRR13340601_VicugnaPacos	272270	230010	0.08413634	0.08413634	0.01339379	6.281742	
SRR11905267_VicugnaVicugnaMensalis	SRR16077698_VicugnaPacos	SRR13340601_VicugnaPacos	268623	234462	0.06790304	0.06790304	0.01378948	4.924264	
SRR13340600_VicugnaPacos	SRR16077698_VicugnaPacos	SRR13340601_VicugnaPacos	248695	247892	0.001617038	0.001617038	0.01208357	0.1338212	
SRR13340602_VicugnaPacos	SRR16077698_VicugnaPacos	SRR13340601_VicugnaPacos	242150	252071	-0.02007402	-0.02007402	0.0112228	-1.788681	
SRR13340603_VicugnaPacos	SRR16077698_VicugnaPacos	SRR13340601_VicugnaPacos	245849	249713	-0.007797208	-0.007797208	0.0111867	-0.6970067	
SRR13340604_VicugnaPacos	SRR16077698_VicugnaPacos	SRR13340601_VicugnaPacos	247817	252939	-0.01022853	-0.01022853	0.01205176	-0.8487174	
SRR13340605_VicugnaPacos	SRR16077698_VicugnaPacos	SRR13340601_VicugnaPacos	251633	246801	0.009694363	0.009694363	0.01156024	0.8385955	
SRR15927273_VicugnaPacos	SRR16077698_VicugnaPacos	SRR13340601_VicugnaPacos	247976	246711	0.002557173	0.002557173	0.0116483	0.2195319	
SRR16060509_VicugnaVicugnaMensalis	SRR16077698_VicugnaPacos	SRR13340601_VicugnaPacos	262290	240212	0.04393614	0.04393614	0.01395937	3.147431	
SRR11905253_VicugnaPacos	SRR16097856_VicugnaPacos	SRR13340601_VicugnaPacos	247258	245032	0.004521725	0.004521725	0.01148378	0.3937487	
SRR11905254_VicugnaPacos	SRR16097856_VicugnaPacos	SRR13340601_VicugnaPacos	247643	242929	0.009609191	0.009609191	0.01193616	0.8050489	
SRR11905255_VicugnaPacos	SRR16097856_VicugnaPacos	SRR13340601_VicugnaPacos	242738	244818	-0.004266177	-0.004266177	0.01131536	-0.3770252	
SRR11905256_VicugnaPacos	SRR16097856_VicugnaPacos	SRR13340601_VicugnaPacos	243702	243432	0.0005542623	0.0005542623	0.01144293	0.04843707	
SRR11905257_VicugnaPacos	SRR16097856_VicugnaPacos	SRR13340601_VicugnaPacos	251574	243085	0.01716132	0.01716132	0.01204924	1.424266	
SRR11905258_VicugnaPacos	SRR16097856_VicugnaPacos	SRR13340601_VicugnaPacos	252676	241141	0.02335886	0.02335886	0.01277081	1.829082	
SRR11905259_VicugnaPacos	SRR16097856_VicugnaPacos	SRR13340601_VicugnaPacos	246805	247740	-0.001890627	-0.001890627	0.01174663	-0.1609506	
SRR11905260_VicugnaVicugnaVicugna	SRR16097856_VicugnaPacos	SRR13340601_VicugnaPacos	359175	166899	0.3654923	0.3654923	0.01053234	34.70192	
SRR11905262_VicugnaVicugnaVicugna	SRR16097856_VicugnaPacos	SRR13340601_VicugnaPacos	354166	169968	0.351433	0.351433	0.01082105	32.47678	
SRR11905263_VicugnaVicugnaVicugna	SRR16097856_VicugnaPacos	SRR13340601_VicugnaPacos	325928	184718	0.2765321	0.2765321	0.01157493	23.89061	
SRR11905264_VicugnaVicugnaVicugna	SRR16097856_VicugnaPacos	SRR13340601_VicugnaPacos	341783	179320	0.3117675	0.3117675	0.01121675	27.79481	
SRR11905265_VicugnaVicugnaMensalis	SRR16097856_VicugnaPacos	SRR13340601_VicugnaPacos	277413	220373	0.1145874	0.1145874	0.01350678	8.483694	
SRR11905266_VicugnaVicugnaMensalis	SRR16097856_VicugnaPacos	SRR13340601_VicugnaPacos	273831	223940	0.1002288	0.1002288	0.0140904	7.113271	
SRR11905267_VicugnaVicugnaMensalis	SRR16097856_VicugnaPacos	SRR13340601_VicugnaPacos	268996	227097	0.08445795	0.08445795	0.01446856	5.837342	
SRR13340600_VicugnaPacos	SRR16097856_VicugnaPacos	SRR13340601_VicugnaPacos	249027	240258	0.01792207	0.01792207	0.01226774	1.46091	
SRR13340602_VicugnaPacos	SRR16097856_VicugnaPacos	SRR13340601_VicugnaPacos	245697	247706	-0.004071722	-0.004071722	0.0112962	-0.3604506	
SRR13340603_VicugnaPacos	SRR16097856_VicugnaPacos	SRR13340601_VicugnaPacos	247992	244000	0.008113953	0.008113953	0.01197144	0.6777757	
SRR13340604_VicugnaPacos	SRR16097856_VicugnaPacos	SRR13340601_VicugnaPacos	246869	244216	0.005402323	0.005402323	0.01186819	0.4551937	
SRR13340605_VicugnaPacos	SRR16097856_VicugnaPacos	SRR13340601_VicugnaPacos	251591	238822	0.02603724	0.02603724	0.01145604	2.272796	
SRR15927273_VicugnaPacos	SRR16097856_VicugnaPacos	SRR13340601_VicugnaPacos	250097	240940	0.01864829	0.01864829	0.01231086	1.514784	
SRR16060509_VicugnaVicugnaMensalis	SRR16097856_VicugnaPacos	SRR13340601_VicugnaPacos	262853	232951	0.06031012	0.06031012	0.01471237	4.099281	
SRR16077698_VicugnaPacos	SRR16097856_VicugnaPacos	SRR13340601_VicugnaPacos	251790	243892	0.0159336	0.0159336	0.01175506	1.355468	
SRR11905253_VicugnaPacos	C20	SRR13340601_VicugnaPacos	28809	56803	-0.3269869	-0.3269869	0.01013981	-32.24783	
SRR11905254_VicugnaPacos	C20	SRR13340601_VicugnaPacos	28834	56751	-0.3261903	-0.3261903	0.01067658	-30.55195	
SRR11905255_VicugnaPacos	C20	SRR13340601_VicugnaPacos	28352	57455	-0.3391681	-0.3391681	0.009960324	-34.05192	
SRR11905256_VicugnaPacos	C20	SRR13340601_VicugnaPacos	28796	57359	-0.3315304	-0.3315304	0.01045579	-31.70784	
SRR11905257_VicugnaPacos	C20	SRR13340601_VicugnaPacos	29665	56872	-0.3143973	-0.3143973	0.01034328	-30.39629	
SRR11905258_VicugnaPacos	C20	SRR13340601_VicugnaPacos	29706	56353	-0.3096364	-0.3096364	0.01177961	-26.28579	
SRR11905259_VicugnaPacos	C20	SRR13340601_VicugnaPacos	28552	57092	-0.3332399	-0.3332399	0.01037659	-32.1146	
SRR11905260_VicugnaVicugnaVicugna	C20	SRR13340601_VicugnaPacos	25147	20333	0.1058487	0.1058487	0.006845472	15.46259	
SRR11905262_VicugnaVicugnaVicugna	C20	SRR13340601_VicugnaPacos	24369	21358	0.06584731	0.06584731	0.006873933	9.579278	
SRR11905263_VicugnaVicugnaVicugna	C20	SRR13340601_VicugnaPacos	21962	26284	-0.08958256	-0.08958256	0.00712334	-12.57592	
SRR11905264_VicugnaVicugnaVicugna	C20	SRR13340601_VicugnaPacos	22790	23569	-0.01680364	-0.01680364	0.006354953	-2.64418	
SRR11905265_VicugnaVicugnaMensalis	C20	SRR13340601_VicugnaPacos	19246	38001	-0.3276154	-0.3276154	0.007463709	-43.89445	
SRR11905266_VicugnaVicugnaMensalis	C20	SRR13340601_VicugnaPacos	19128	38794	-0.3395256	-0.3395256	0.008091675	-41.95986	
SRR11905267_VicugnaVicugnaMensalis	C20	SRR13340601_VicugnaPacos	19077	40696	-0.361685	-0.361685	0.007689647	-47.03532	
SRR13340600_VicugnaPacos	C20	SRR13340601_VicugnaPacos	29871	56953	-0.3119184	-0.3119184	0.01196539	-26.06837	
SRR13340602_VicugnaPacos	C20	SRR13340601_VicugnaPacos	28553	57444	-0.3359536	-0.3359536	0.009911413	-33.89563	
SRR13340603_VicugnaPacos	C20	SRR13340601_VicugnaPacos	29130	56721	-0.3213824	-0.3213824	0.01085951	-29.59455	
SRR13340604_VicugnaPacos	C20	SRR13340601_VicugnaPacos	29265	57303	-0.3238841	-0.3238841	0.01140167	-28.40672	
SRR13340605_VicugnaPacos	C20	SRR13340601_VicugnaPacos	30547	56817	-0.3006959	-0.3006959	0.01121511	-26.81167	
SRR15927273_VicugnaPacos	C20	SRR13340601_VicugnaPacos	30346	56946	-0.3047244	-0.3047244	0.01138854	-26.7571	
SRR16060509_VicugnaVicugnaMensalis	C20	SRR13340601_VicugnaPacos	18808	42210	-0.3835262	-0.3835262	0.0076996	-49.81118	
SRR16077698_VicugnaPacos	C20	SRR13340601_VicugnaPacos	30210	57773	-0.3132764	-0.3132764	0.01072973	-29.19704	
SRR16097856_VicugnaPacos	C20	SRR13340601_VicugnaPacos	29715	57943	-0.3220242	-0.3220242	0.01167494	-27.58252	
SRR11905253_VicugnaPacos	SRR11905254_VicugnaPacos	SRR13340602_VicugnaPacos	238116	240032	-0.004007128	-0.004007128	0.01060406	-0.3778862	
SRR11905253_VicugnaPacos	SRR11905255_VicugnaPacos	SRR13340602_VicugnaPacos	246993	237723	0.0191246	0.0191246	0.009878537	1.935975	
SRR11905254_VicugnaPacos	SRR11905255_VicugnaPacos	SRR13340602_VicugnaPacos	246428	235198	0.02331685	0.02331685	0.01024039	2.276948	
SRR11905253_VicugnaPacos	SRR11905256_VicugnaPacos	SRR13340602_VicugnaPacos	244077	238194	0.01219854	0.01219854	0.01057454	1.153576	
SRR11905254_VicugnaPacos	SRR11905256_VicugnaPacos	SRR13340602_VicugnaPacos	244503	236708	0.01619872	0.01619872	0.01126238	1.438304	
SRR11905255_VicugnaPacos	SRR11905256_VicugnaPacos	SRR13340602_VicugnaPacos	239436	242791	-0.006957304	-0.006957304	0.00942161	-0.7384412	
SRR11905253_VicugnaPacos	SRR11905257_VicugnaPacos	SRR13340602_VicugnaPacos	245853	242591	0.00667835	0.00667835	0.01054408	0.6333745	
SRR11905254_VicugnaPacos	SRR11905257_VicugnaPacos	SRR13340602_VicugnaPacos	248517	243295	0.01061788	0.01061788	0.0113971	0.9316298	
SRR11905255_VicugnaPacos	SRR11905257_VicugnaPacos	SRR13340602_VicugnaPacos	241241	247222	-0.01224453	-0.01224453	0.01070514	-1.143799	
SRR11905256_VicugnaPacos	SRR11905257_VicugnaPacos	SRR13340602_VicugnaPacos	241282	243954	-0.005506599	-0.005506599	0.01099097	-0.5010114	
SRR11905253_VicugnaPacos	SRR11905258_VicugnaPacos	SRR13340602_VicugnaPacos	246227	244916	0.002669284	0.002669284	0.01192222	0.2238914	
SRR11905254_VicugnaPacos	SRR11905258_VicugnaPacos	SRR13340602_VicugnaPacos	245617	242385	0.006622924	0.006622924	0.01213291	0.5458642	
SRR11905255_VicugnaPacos	SRR11905258_VicugnaPacos	SRR13340602_VicugnaPacos	242009	250010	-0.01626157	-0.01626157	0.01150064	-1.41397	
SRR11905256_VicugnaPacos	SRR11905258_VicugnaPacos	SRR13340602_VicugnaPacos	242081	246778	-0.009608087	-0.009608087	0.01210758	-0.7935599	
SRR11905257_VicugnaPacos	SRR11905258_VicugnaPacos	SRR13340602_VicugnaPacos	245870	247868	-0.004046681	-0.004046681	0.01151393	-0.3514596	
SRR11905253_VicugnaPacos	SRR11905259_VicugnaPacos	SRR13340602_VicugnaPacos	243469	243153	0.0006493747	0.0006493747	0.01083015	0.05995988	
SRR11905254_VicugnaPacos	SRR11905259_VicugnaPacos	SRR13340602_VicugnaPacos	243833	241346	0.005125943	0.005125943	0.01106924	0.4630799	
SRR11905255_VicugnaPacos	SRR11905259_VicugnaPacos	SRR13340602_VicugnaPacos	240887	249698	-0.01796019	-0.01796019	0.01022207	-1.757001	
SRR11905256_VicugnaPacos	SRR11905259_VicugnaPacos	SRR13340602_VicugnaPacos	240834	246370	-0.0113628	-0.0113628	0.01043655	-1.088751	
SRR11905257_VicugnaPacos	SRR11905259_VicugnaPacos	SRR13340602_VicugnaPacos	243236	246018	-0.005686208	-0.005686208	0.01087385	-0.5229249	
SRR11905258_VicugnaPacos	SRR11905259_VicugnaPacos	SRR13340602_VicugnaPacos	245907	246763	-0.001737471	-0.001737471	0.01167242	-0.1488527	
SRR11905253_VicugnaPacos	SRR11905260_VicugnaVicugnaVicugna	SRR13340602_VicugnaPacos	164513	346889	-0.3566196	-0.3566196	0.009282555	-38.41826	
SRR11905254_VicugnaPacos	SRR11905260_VicugnaVicugnaVicugna	SRR13340602_VicugnaPacos	166324	346732	-0.3516341	-0.3516341	0.009869951	-35.62674	
SRR11905255_VicugnaPacos	SRR11905260_VicugnaVicugnaVicugna	SRR13340602_VicugnaPacos	162045	353718	-0.37163	-0.37163	0.009054838	-41.04215	
SRR11905256_VicugnaPacos	SRR11905260_VicugnaVicugnaVicugna	SRR13340602_VicugnaPacos	164799	353179	-0.3636834	-0.3636834	0.009248836	-39.32207	
SRR11905257_VicugnaPacos	SRR11905260_VicugnaVicugnaVicugna	SRR13340602_VicugnaPacos	167244	352990	-0.3570432	-0.3570432	0.008745621	-40.82537	
SRR11905258_VicugnaPacos	SRR11905260_VicugnaVicugnaVicugna	SRR13340602_VicugnaPacos	167351	350945	-0.3542262	-0.3542262	0.01021792	-34.66715	
SRR11905259_VicugnaPacos	SRR11905260_VicugnaVicugnaVicugna	SRR13340602_VicugnaPacos	166015	348778	-0.3550223	-0.3550223	0.009312274	-38.12413	
SRR11905253_VicugnaPacos	SRR11905262_VicugnaVicugnaVicugna	SRR13340602_VicugnaPacos	168216	342089	-0.3407237	-0.3407237	0.009537332	-35.72526	
SRR11905254_VicugnaPacos	SRR11905262_VicugnaVicugnaVicugna	SRR13340602_VicugnaPacos	169529	341483	-0.336497	-0.336497	0.01004938	-33.48435	
SRR11905255_VicugnaPacos	SRR11905262_VicugnaVicugnaVicugna	SRR13340602_VicugnaPacos	165566	348639	-0.3560312	-0.3560312	0.009340199	-38.11815	
SRR11905256_VicugnaPacos	SRR11905262_VicugnaVicugnaVicugna	SRR13340602_VicugnaPacos	168936	348737	-0.3473254	-0.3473254	0.009593095	-36.20577	
SRR11905257_VicugnaPacos	SRR11905262_VicugnaVicugnaVicugna	SRR13340602_VicugnaPacos	171232	348305	-0.3408285	-0.3408285	0.009012061	-37.81915	
SRR11905258_VicugnaPacos	SRR11905262_VicugnaVicugnaVicugna	SRR13340602_VicugnaPacos	171170	346135	-0.3382241	-0.3382241	0.0105098	-32.18177	
SRR11905259_VicugnaPacos	SRR11905262_VicugnaVicugnaVicugna	SRR13340602_VicugnaPacos	169395	343600	-0.3395842	-0.3395842	0.00952195	-35.6633	
SRR11905260_VicugnaVicugnaVicugna	SRR11905262_VicugnaVicugnaVicugna	SRR13340602_VicugnaPacos	123421	114760	0.0363631	0.0363631	0.004418438	8.229855	
SRR11905253_VicugnaPacos	SRR11905263_VicugnaVicugnaVicugna	SRR13340602_VicugnaPacos	183863	314064	-0.2614861	-0.2614861	0.01047434	-24.96445	
SRR11905254_VicugnaPacos	SRR11905263_VicugnaVicugnaVicugna	SRR13340602_VicugnaPacos	184533	312717	-0.2577858	-0.2577858	0.01083443	-23.79321	
SRR11905255_VicugnaPacos	SRR11905263_VicugnaVicugnaVicugna	SRR13340602_VicugnaPacos	179837	319164	-0.2792119	-0.2792119	0.01035385	-26.96695	
SRR11905256_VicugnaPacos	SRR11905263_VicugnaVicugnaVicugna	SRR13340602_VicugnaPacos	183206	319191	-0.2706724	-0.2706724	0.0105889	-25.56189	
SRR11905257_VicugnaPacos	SRR11905263_VicugnaVicugnaVicugna	SRR13340602_VicugnaPacos	186878	320256	-0.2630035	-0.2630035	0.01010186	-26.03515	
SRR11905258_VicugnaPacos	SRR11905263_VicugnaVicugnaVicugna	SRR13340602_VicugnaPacos	186412	317651	-0.2603623	-0.2603623	0.01120943	-23.22707	
SRR11905259_VicugnaPacos	SRR11905263_VicugnaVicugnaVicugna	SRR13340602_VicugnaPacos	184100	314570	-0.261636	-0.261636	0.01031334	-25.3687	
SRR11905260_VicugnaVicugnaVicugna	SRR11905263_VicugnaVicugnaVicugna	SRR13340602_VicugnaPacos	167332	116594	0.1787015	0.1787015	0.005657973	31.58401	
SRR11905262_VicugnaVicugnaVicugna	SRR11905263_VicugnaVicugnaVicugna	SRR13340602_VicugnaPacos	162258	120132	0.1491767	0.1491767	0.005636777	26.46489	
SRR11905253_VicugnaPacos	SRR11905264_VicugnaVicugnaVicugna	SRR13340602_VicugnaPacos	177079	329384	-0.3007229	-0.3007229	0.009918897	-30.31817	
SRR11905254_VicugnaPacos	SRR11905264_VicugnaVicugnaVicugna	SRR13340602_VicugnaPacos	178240	328561	-0.2966075	-0.2966075	0.01061497	-27.94238	
SRR11905255_VicugnaPacos	SRR11905264_VicugnaVicugnaVicugna	SRR13340602_VicugnaPacos	173463	334863	-0.3175128	-0.3175128	0.00962251	-32.99688	
SRR11905256_VicugnaPacos	SRR11905264_VicugnaVicugnaVicugna	SRR13340602_VicugnaPacos	176702	334939	-0.3092735	-0.3092735	0.009953168	-31.07287	
SRR11905257_VicugnaPacos	SRR11905264_VicugnaVicugnaVicugna	SRR13340602_VicugnaPacos	179641	335107	-0.3020235	-0.3020235	0.00963242	-31.3549	
